,GAME_ID,TEAM_ID_A,TEAM_NAME_A,TEAM_ABBREVIATION_A,TEAM_CITY_A,MIN_A,E_OFF_RATING_A,OFF_RATING_A,E_DEF_RATING_A,DEF_RATING_A,E_NET_RATING_A,NET_RATING_A,AST_PCT_A,AST_TOV_A,AST_RATIO_A,OREB_PCT_A,DREB_PCT_A,REB_PCT_A,E_TM_TOV_PCT_A,TM_TOV_PCT_A,EFG_PCT_A,TS_PCT_A,USG_PCT_A,E_USG_PCT_A,E_PACE_A,PACE_A,PACE_PER40_A,POSS_A,PIE_A,TEAM_ID_B,TEAM_NAME_B,TEAM_ABBREVIATION_B,TEAM_CITY_B,MIN_B,E_OFF_RATING_B,OFF_RATING_B,E_DEF_RATING_B,DEF_RATING_B,E_NET_RATING_B,NET_RATING_B,AST_PCT_B,AST_TOV_B,AST_RATIO_B,OREB_PCT_B,DREB_PCT_B,REB_PCT_B,E_TM_TOV_PCT_B,TM_TOV_PCT_B,EFG_PCT_B,TS_PCT_B,USG_PCT_B,E_USG_PCT_B,E_PACE_B,PACE_B,PACE_PER40_B,POSS_B,PIE_B,Unnamed: 0.1
56,22200029,1610612754,Pacers,IND,Indiana,240:00,118.6,121.6,109.3,111.7,9.3,9.9,0.622,2.55,18.4,0.371,0.629,0.5,10.52,10.8,0.515,0.546,1.0,0.199,104.88,102.5,85.42,102,0.562,1610612765,Pistons,DET,Detroit,240:00,109.3,111.7,118.6,121.6,-9.3,-9.9,0.703,1.86,17.5,0.371,0.629,0.5,13.308,13.6,0.484,0.531,1.0,0.2,104.88,102.5,85.42,103,0.438,
57,22200029,1610612765,Pistons,DET,Detroit,240:00,109.3,111.7,118.6,121.6,-9.3,-9.9,0.703,1.86,17.5,0.371,0.629,0.5,13.308,13.6,0.484,0.531,1.0,0.2,104.88,102.5,85.42,103,0.438,1610612754,Pacers,IND,Indiana,240:00,118.6,121.6,109.3,111.7,9.3,9.9,0.622,2.55,18.4,0.371,0.629,0.5,10.52,10.8,0.515,0.546,1.0,0.199,104.88,102.5,85.42,102,0.562,
58,22200030,1610612753,Magic,ORL,Orlando,240:00,117.5,121.2,125.6,126.0,-8.1,-4.8,0.467,2.33,15.5,0.321,0.809,0.55,8.813,9.1,0.553,0.571,1.0,0.202,101.22,99.5,82.92,99,0.472,1610612738,Celtics,BOS,Boston,240:00,125.6,126.0,117.5,121.2,8.1,4.8,0.571,3.0,18.3,0.191,0.679,0.45,7.974,8.0,0.592,0.634,1.0,0.198,101.22,99.5,82.92,100,0.528,
59,22200030,1610612738,Celtics,BOS,Boston,240:00,125.6,126.0,117.5,121.2,8.1,4.8,0.571,3.0,18.3,0.191,0.679,0.45,7.974,8.0,0.592,0.634,1.0,0.198,101.22,99.5,82.92,100,0.528,1610612753,Magic,ORL,Orlando,240:00,117.5,121.2,125.6,126.0,-8.1,-4.8,0.467,2.33,15.5,0.321,0.809,0.55,8.813,9.1,0.553,0.571,1.0,0.202,101.22,99.5,82.92,99,0.472,
60,22200031,1610612761,Raptors,TOR,Toronto,240:00,112.0,114.7,114.4,117.9,-2.4,-3.2,0.649,4.0,18.6,0.245,0.725,0.452,6.165,6.3,0.506,0.549,1.0,0.199,97.6,95.0,79.17,95,0.467,1610612748,Heat,MIA,Miami,240:00,114.4,117.9,112.0,114.7,2.4,3.2,0.737,1.75,21.2,0.275,0.755,0.548,16.347,16.8,0.572,0.637,1.0,0.196,97.6,95.0,79.17,95,0.533,
61,22200031,1610612748,Heat,MIA,Miami,240:00,114.4,117.9,112.0,114.7,2.4,3.2,0.737,1.75,21.2,0.275,0.755,0.548,16.347,16.8,0.572,0.637,1.0,0.196,97.6,95.0,79.17,95,0.533,1610612761,Raptors,TOR,Toronto,240:00,112.0,114.7,114.4,117.9,-2.4,-3.2,0.649,4.0,18.6,0.245,0.725,0.452,6.165,6.3,0.506,0.549,1.0,0.199,97.6,95.0,79.17,95,0.467,
62,22200032,1610612739,Cavaliers,CLE,Cleveland,240:00,124.4,130.6,101.1,98.0,23.3,32.7,0.667,1.78,22.4,0.342,0.808,0.611,17.489,18.4,0.659,0.689,1.0,0.193,98.96,98.0,81.67,98,0.638,1610612741,Bulls,CHI,Chicago,240:00,101.1,98.0,124.4,130.6,-23.3,-32.7,0.559,1.9,15.3,0.192,0.658,0.389,10.526,10.2,0.446,0.505,1.0,0.2,98.96,98.0,81.67,98,0.362,
63,22200032,1610612741,Bulls,CHI,Chicago,240:00,101.1,98.0,124.4,130.6,-23.3,-32.7,0.559,1.9,15.3,0.192,0.658,0.389,10.526,10.2,0.446,0.505,1.0,0.2,98.96,98.0,81.67,98,0.362,1610612739,Cavaliers,CLE,Cleveland,240:00,124.4,130.6,101.1,98.0,23.3,32.7,0.667,1.78,22.4,0.342,0.808,0.611,17.489,18.4,0.659,0.689,1.0,0.193,98.96,98.0,81.67,98,0.638,
64,22200033,1610612749,Bucks,MIL,Milwaukee,240:00,122.3,126.3,103.3,106.1,19.0,20.2,0.604,1.81,20.8,0.238,0.689,0.505,15.649,16.2,0.659,0.663,1.0,0.194,101.96,99.0,82.5,99,0.614,1610612745,Rockets,HOU,Houston,240:00,103.3,106.1,122.3,126.3,-19.0,-20.2,0.556,1.43,14.6,0.311,0.762,0.495,13.769,14.1,0.473,0.511,1.0,0.195,101.96,99.0,82.5,99,0.386,
65,22200033,1610612745,Rockets,HOU,Houston,240:00,103.3,106.1,122.3,126.3,-19.0,-20.2,0.556,1.43,14.6,0.311,0.762,0.495,13.769,14.1,0.473,0.511,1.0,0.195,101.96,99.0,82.5,99,0.386,1610612749,Bucks,MIL,Milwaukee,240:00,122.3,126.3,103.3,106.1,19.0,20.2,0.604,1.81,20.8,0.238,0.689,0.505,15.649,16.2,0.659,0.663,1.0,0.194,101.96,99.0,82.5,99,0.614,
66,22200034,1610612763,Grizzlies,MEM,Memphis,240:00,94.5,94.1,129.4,137.0,-34.9,-42.9,0.588,1.11,15.7,0.204,0.563,0.381,17.724,17.6,0.487,0.536,1.0,0.197,103.7,101.0,84.17,102,0.298,1610612742,Mavericks,DAL,Dallas,240:00,129.4,137.0,94.5,94.1,34.9,42.9,0.511,1.53,16.0,0.438,0.796,0.619,14.172,15.0,0.594,0.647,1.0,0.199,103.7,101.0,84.17,100,0.702,
67,22200034,1610612742,Mavericks,DAL,Dallas,240:00,129.4,137.0,94.5,94.1,34.9,42.9,0.511,1.53,16.0,0.438,0.796,0.619,14.172,15.0,0.594,0.647,1.0,0.199,103.7,101.0,84.17,100,0.702,1610612763,Grizzlies,MEM,Memphis,240:00,94.5,94.1,129.4,137.0,-34.9,-42.9,0.588,1.11,15.7,0.204,0.563,0.381,17.724,17.6,0.487,0.536,1.0,0.197,103.7,101.0,84.17,102,0.298,
68,22200035,1610612760,Thunder,OKC,Oklahoma City,240:00,109.2,112.5,113.3,118.4,-4.1,-5.9,0.69,2.23,19.8,0.268,0.736,0.495,12.136,12.5,0.527,0.562,1.0,0.196,107.38,103.5,86.25,104,0.486,1610612743,Nuggets,DEN,Denver,240:00,113.3,118.4,109.2,112.5,4.1,5.9,0.786,1.83,22.1,0.264,0.732,0.505,16.722,17.5,0.612,0.618,1.0,0.199,107.38,103.5,86.25,103,0.514,
69,22200035,1610612743,Nuggets,DEN,Denver,240:00,113.3,118.4,109.2,112.5,4.1,5.9,0.786,1.83,22.1,0.264,0.732,0.505,16.722,17.5,0.612,0.618,1.0,0.199,107.38,103.5,86.25,103,0.514,1610612760,Thunder,OKC,Oklahoma City,240:00,109.2,112.5,113.3,118.4,-4.1,-5.9,0.69,2.23,19.8,0.268,0.736,0.495,12.136,12.5,0.527,0.562,1.0,0.196,107.38,103.5,86.25,104,0.486,
70,22200036,1610612758,Kings,SAC,Sacramento,240:00,109.6,111.2,112.5,112.1,-2.9,-0.9,0.6,2.0,18.1,0.208,0.81,0.489,12.068,12.2,0.553,0.565,1.0,0.199,99.06,98.5,82.08,98,0.448,1610612746,Clippers,LAC,LA,240:00,112.5,112.1,109.6,111.2,2.9,0.9,0.585,1.85,18.8,0.19,0.792,0.511,13.174,13.1,0.562,0.612,1.0,0.201,99.06,98.5,82.08,99,0.552,
71,22200036,1610612746,Clippers,LAC,LA,240:00,112.5,112.1,109.6,111.2,2.9,0.9,0.585,1.85,18.8,0.19,0.792,0.511,13.174,13.1,0.562,0.612,1.0,0.201,99.06,98.5,82.08,99,0.552,1610612758,Kings,SAC,Sacramento,240:00,109.6,111.2,112.5,112.1,-2.9,-0.9,0.6,2.0,18.1,0.208,0.81,0.489,12.068,12.2,0.553,0.565,1.0,0.199,99.06,98.5,82.08,98,0.448,
72,22200037,1610612757,Trail Blazers,POR,Portland,240:00,104.0,103.9,100.2,103.0,3.9,1.0,0.514,1.0,14.2,0.327,0.774,0.559,18.649,18.6,0.5,0.553,1.0,0.2,102.84,101.5,84.58,102,0.504,1610612747,Lakers,LAL,Los Angeles,240:00,100.2,103.0,104.0,103.9,-3.9,-1.0,0.634,2.0,18.6,0.226,0.673,0.441,12.524,12.9,0.478,0.516,1.0,0.197,102.84,101.5,84.58,101,0.496,
73,22200037,1610612747,Lakers,LAL,Los Angeles,240:00,100.2,103.0,104.0,103.9,-3.9,-1.0,0.634,2.0,18.6,0.226,0.673,0.441,12.524,12.9,0.478,0.516,1.0,0.197,102.84,101.5,84.58,101,0.496,1610612757,Trail Blazers,POR,Portland,240:00,104.0,103.9,100.2,103.0,3.9,1.0,0.514,1.0,14.2,0.327,0.774,0.559,18.649,18.6,0.5,0.553,1.0,0.2,102.84,101.5,84.58,102,0.504,
74,22200038,1610612766,Hornets,CHA,Charlotte,240:00,122.1,124.8,105.5,107.9,16.6,16.8,0.596,2.0,19.3,0.362,0.667,0.533,13.566,13.9,0.583,0.61,1.0,0.196,103.26,101.0,84.17,101,0.576,1610612737,Hawks,ATL,Atlanta,240:00,105.5,107.9,122.1,124.8,-16.6,-16.8,0.59,1.92,16.2,0.333,0.638,0.467,11.614,11.9,0.453,0.508,1.0,0.199,103.26,101.0,84.17,101,0.424,
75,22200038,1610612737,Hawks,ATL,Atlanta,240:00,105.5,107.9,122.1,124.8,-16.6,-16.8,0.59,1.92,16.2,0.333,0.638,0.467,11.614,11.9,0.453,0.508,1.0,0.199,103.26,101.0,84.17,101,0.424,1610612766,Hornets,CHA,Charlotte,240:00,122.1,124.8,105.5,107.9,16.6,16.8,0.596,2.0,19.3,0.362,0.667,0.533,13.566,13.9,0.583,0.61,1.0,0.196,103.26,101.0,84.17,101,0.576,
76,22200039,1610612764,Wizards,WAS,Washington,265:00,97.6,105.9,112.5,113.6,-14.9,-7.7,0.581,1.25,18.0,0.286,0.661,0.486,18.248,19.8,0.563,0.572,1.0,0.195,96.72,92.38,76.98,101,0.457,1610612739,Cavaliers,CLE,Cleveland,265:00,112.5,113.6,97.6,105.9,14.9,7.7,0.463,1.46,13.7,0.339,0.714,0.514,12.5,12.6,0.495,0.547,1.0,0.198,96.72,92.38,76.98,103,0.543,
77,22200039,1610612739,Cavaliers,CLE,Cleveland,265:00,112.5,113.6,97.6,105.9,14.9,7.7,0.463,1.46,13.7,0.339,0.714,0.514,12.5,12.6,0.495,0.547,1.0,0.198,96.72,92.38,76.98,103,0.543,1610612764,Wizards,WAS,Washington,265:00,97.6,105.9,112.5,113.6,-14.9,-7.7,0.581,1.25,18.0,0.286,0.661,0.486,18.248,19.8,0.563,0.572,1.0,0.195,96.72,92.38,76.98,101,0.457,
78,22200040,1610612762,Jazz,UTA,Utah,265:00,108.6,110.9,105.5,109.0,3.1,1.9,0.674,1.71,18.6,0.339,0.618,0.477,15.135,15.5,0.505,0.553,1.0,0.198,102.79,100.08,83.4,110,0.511,1610612740,Pelicans,NOP,New Orleans,265:00,105.5,109.0,108.6,110.9,-3.1,-1.9,0.625,1.76,18.9,0.382,0.661,0.523,14.824,15.3,0.51,0.542,1.0,0.2,102.79,100.08,83.4,111,0.489,
79,22200040,1610612740,Pelicans,NOP,New Orleans,265:00,105.5,109.0,108.6,110.9,-3.1,-1.9,0.625,1.76,18.9,0.382,0.661,0.523,14.824,15.3,0.51,0.542,1.0,0.2,102.79,100.08,83.4,111,0.489,1610612762,Jazz,UTA,Utah,265:00,108.6,110.9,105.5,109.0,3.1,1.9,0.674,1.71,18.6,0.339,0.618,0.477,15.135,15.5,0.505,0.553,1.0,0.198,102.79,100.08,83.4,110,0.511,
80,22200041,1610612760,Thunder,OKC,Oklahoma City,240:00,102.7,106.0,115.2,116.0,-12.5,-10.0,0.585,2.18,17.4,0.263,0.681,0.452,10.655,11.0,0.484,0.513,1.0,0.198,101.96,100.0,83.33,100,0.437,1610612750,Timberwolves,MIN,Minnesota,240:00,115.2,116.0,102.7,106.0,12.5,10.0,0.522,1.6,17.6,0.319,0.737,0.548,14.899,15.0,0.58,0.594,1.0,0.201,101.96,100.0,83.33,100,0.563,
81,22200041,1610612750,Timberwolves,MIN,Minnesota,240:00,115.2,116.0,102.7,106.0,12.5,10.0,0.522,1.6,17.6,0.319,0.737,0.548,14.899,15.0,0.58,0.594,1.0,0.201,101.96,100.0,83.33,100,0.563,1610612760,Thunder,OKC,Oklahoma City,240:00,102.7,106.0,115.2,116.0,-12.5,-10.0,0.585,2.18,17.4,0.263,0.681,0.452,10.655,11.0,0.484,0.513,1.0,0.198,101.96,100.0,83.33,100,0.437,
82,22200042,1610612758,Kings,SAC,Sacramento,240:00,109.6,113.6,118.4,117.1,-8.7,-3.5,0.66,1.94,19.6,0.34,0.809,0.56,14.035,14.5,0.525,0.563,1.0,0.2,111.92,110.5,92.08,110,0.493,1610612744,Warriors,GSW,Golden State,240:00,118.4,117.1,109.6,113.6,8.7,3.5,0.533,1.85,17.2,0.191,0.66,0.44,11.835,11.7,0.598,0.632,1.0,0.202,111.92,110.5,92.08,111,0.507,
83,22200042,1610612744,Warriors,GSW,Golden State,240:00,118.4,117.1,109.6,113.6,8.7,3.5,0.533,1.85,17.2,0.191,0.66,0.44,11.835,11.7,0.598,0.632,1.0,0.202,111.92,110.5,92.08,111,0.507,1610612758,Kings,SAC,Sacramento,240:00,109.6,113.6,118.4,117.1,-8.7,-3.5,0.66,1.94,19.6,0.34,0.809,0.56,14.035,14.5,0.525,0.563,1.0,0.2,111.92,110.5,92.08,110,0.493,
84,22200043,1610612756,Suns,PHX,Phoenix,240:00,114.0,114.3,98.1,97.9,15.8,16.3,0.674,2.23,20.7,0.314,0.796,0.55,13.228,13.3,0.543,0.57,1.0,0.198,97.54,97.5,81.25,98,0.592,1610612746,Clippers,LAC,LA,240:00,98.1,97.9,114.0,114.3,-15.8,-16.3,0.444,1.07,13.1,0.204,0.686,0.45,15.496,15.5,0.494,0.523,1.0,0.198,97.54,97.5,81.25,97,0.408,
85,22200043,1610612746,Clippers,LAC,LA,240:00,98.1,97.9,114.0,114.3,-15.8,-16.3,0.444,1.07,13.1,0.204,0.686,0.45,15.496,15.5,0.494,0.523,1.0,0.198,97.54,97.5,81.25,97,0.408,1610612756,Suns,PHX,Phoenix,240:00,114.0,114.3,98.1,97.9,15.8,16.3,0.674,2.23,20.7,0.314,0.796,0.55,13.228,13.3,0.543,0.57,1.0,0.198,97.54,97.5,81.25,98,0.592,
86,22200044,1610612755,76ers,PHI,Philadelphia,240:00,128.6,129.0,106.9,112.8,21.6,16.3,0.658,3.13,19.9,0.205,0.618,0.434,8.573,8.6,0.594,0.65,1.0,0.199,96.22,93.5,77.92,93,0.583,1610612754,Pacers,IND,Indiana,240:00,106.9,112.8,128.6,129.0,-21.6,-16.3,0.711,2.08,19.3,0.382,0.795,0.566,13.115,13.8,0.489,0.529,1.0,0.198,96.22,93.5,77.92,94,0.417,
87,22200044,1610612754,Pacers,IND,Indiana,240:00,106.9,112.8,128.6,129.0,-21.6,-16.3,0.711,2.08,19.3,0.382,0.795,0.566,13.115,13.8,0.489,0.529,1.0,0.198,96.22,93.5,77.92,94,0.417,1610612755,76ers,PHI,Philadelphia,240:00,128.6,129.0,106.9,112.8,21.6,16.3,0.658,3.13,19.9,0.205,0.618,0.434,8.573,8.6,0.594,0.65,1.0,0.199,96.22,93.5,77.92,93,0.583,
88,22200045,1610612761,Raptors,TOR,Toronto,240:00,101.2,101.0,91.0,92.8,10.2,8.2,0.647,1.83,17.1,0.226,0.8,0.519,12.397,12.4,0.477,0.517,1.0,0.2,97.84,97.0,80.83,97,0.539,1610612748,Heat,MIA,Miami,240:00,91.0,92.8,101.2,101.0,-10.2,-8.2,0.655,1.58,15.1,0.2,0.774,0.481,12.136,12.4,0.398,0.474,1.0,0.198,97.84,97.0,80.83,97,0.461,
89,22200045,1610612748,Heat,MIA,Miami,240:00,91.0,92.8,101.2,101.0,-10.2,-8.2,0.655,1.58,15.1,0.2,0.774,0.481,12.136,12.4,0.398,0.474,1.0,0.198,97.84,97.0,80.83,97,0.461,1610612761,Raptors,TOR,Toronto,240:00,101.2,101.0,91.0,92.8,10.2,8.2,0.647,1.83,17.1,0.226,0.8,0.519,12.397,12.4,0.477,0.517,1.0,0.2,97.84,97.0,80.83,97,0.539,
90,22200046,1610612753,Magic,ORL,Orlando,240:00,104.2,105.2,115.0,116.2,-10.8,-11.0,0.389,1.08,11.2,0.294,0.574,0.438,13.282,13.4,0.459,0.521,1.0,0.2,98.94,98.0,81.67,97,0.423,1610612752,Knicks,NYK,New York,240:00,115.0,116.2,104.2,105.2,10.8,11.0,0.558,1.71,16.9,0.426,0.706,0.562,14.0,14.1,0.522,0.553,1.0,0.198,98.94,98.0,81.67,99,0.577,
91,22200046,1610612752,Knicks,NYK,New York,240:00,115.0,116.2,104.2,105.2,10.8,11.0,0.558,1.71,16.9,0.426,0.706,0.562,14.0,14.1,0.522,0.553,1.0,0.198,98.94,98.0,81.67,99,0.577,1610612753,Magic,ORL,Orlando,240:00,104.2,105.2,115.0,116.2,-10.8,-11.0,0.389,1.08,11.2,0.294,0.574,0.438,13.282,13.4,0.459,0.521,1.0,0.2,98.94,98.0,81.67,97,0.423,
92,22200047,1610612741,Bulls,CHI,Chicago,240:00,120.3,117.6,99.7,101.0,20.6,16.7,0.69,2.07,20.3,0.304,0.75,0.564,14.034,13.7,0.54,0.601,1.0,0.197,101.02,101.5,84.58,102,0.634,1610612738,Celtics,BOS,Boston,240:00,99.7,101.0,120.3,117.6,-20.6,-16.7,0.703,2.36,18.3,0.25,0.696,0.436,10.755,10.9,0.46,0.484,1.0,0.198,101.02,101.5,84.58,101,0.366,
93,22200047,1610612738,Celtics,BOS,Boston,240:00,99.7,101.0,120.3,117.6,-20.6,-16.7,0.703,2.36,18.3,0.25,0.696,0.436,10.755,10.9,0.46,0.484,1.0,0.198,101.02,101.5,84.58,101,0.366,1610612741,Bulls,CHI,Chicago,240:00,120.3,117.6,99.7,101.0,20.6,16.7,0.69,2.07,20.3,0.304,0.75,0.564,14.034,13.7,0.54,0.601,1.0,0.197,101.02,101.5,84.58,102,0.634,
94,22200048,1610612762,Jazz,UTA,Utah,240:00,105.8,109.1,110.6,114.0,-4.8,-4.9,0.523,1.15,16.1,0.407,0.582,0.495,19.6,20.2,0.532,0.54,1.0,0.198,102.56,99.5,82.92,99,0.482,1610612745,Rockets,HOU,Houston,240:00,110.6,114.0,105.8,109.1,4.8,4.9,0.447,1.06,12.4,0.418,0.593,0.505,15.522,16.0,0.483,0.548,1.0,0.198,102.56,99.5,82.92,100,0.518,
95,22200048,1610612745,Rockets,HOU,Houston,240:00,110.6,114.0,105.8,109.1,4.8,4.9,0.447,1.06,12.4,0.418,0.593,0.505,15.522,16.0,0.483,0.548,1.0,0.198,102.56,99.5,82.92,100,0.518,1610612762,Jazz,UTA,Utah,240:00,105.8,109.1,110.6,114.0,-4.8,-4.9,0.523,1.15,16.1,0.407,0.582,0.495,19.6,20.2,0.532,0.54,1.0,0.198,102.56,99.5,82.92,99,0.482,
96,22200049,1610612763,Grizzlies,MEM,Memphis,240:00,128.1,136.7,123.5,126.5,4.6,10.2,0.447,2.33,15.3,0.431,0.69,0.548,8.601,9.2,0.585,0.622,1.0,0.199,102.54,98.0,81.67,98,0.518,1610612751,Nets,BKN,Brooklyn,240:00,123.5,126.5,128.1,136.7,-4.6,-10.2,0.574,2.45,19.8,0.31,0.569,0.452,10.952,11.2,0.592,0.63,1.0,0.199,102.54,98.0,81.67,98,0.482,
97,22200049,1610612751,Nets,BKN,Brooklyn,240:00,123.5,126.5,128.1,136.7,-4.6,-10.2,0.574,2.45,19.8,0.31,0.569,0.452,10.952,11.2,0.592,0.63,1.0,0.199,102.54,98.0,81.67,98,0.482,1610612763,Grizzlies,MEM,Memphis,240:00,128.1,136.7,123.5,126.5,4.6,10.2,0.447,2.33,15.3,0.431,0.69,0.548,8.601,9.2,0.585,0.622,1.0,0.199,102.54,98.0,81.67,98,0.518,
98,22200050,1610612759,Spurs,SAS,San Antonio,240:00,104.8,110.6,103.4,103.9,1.5,6.7,0.771,2.85,23.0,0.339,0.76,0.527,11.848,12.5,0.514,0.519,1.0,0.196,106.14,103.0,85.83,104,0.52,1610612750,Timberwolves,MIN,Minnesota,240:00,103.4,103.9,104.8,110.6,-1.5,-6.7,0.632,1.5,17.6,0.24,0.661,0.473,15.601,15.7,0.488,0.549,1.0,0.201,106.14,103.0,85.83,102,0.48,
99,22200050,1610612750,Timberwolves,MIN,Minnesota,240:00,103.4,103.9,104.8,110.6,-1.5,-6.7,0.632,1.5,17.6,0.24,0.661,0.473,15.601,15.7,0.488,0.549,1.0,0.201,106.14,103.0,85.83,102,0.48,1610612759,Spurs,SAS,San Antonio,240:00,104.8,110.6,103.4,103.9,1.5,6.7,0.771,2.85,23.0,0.339,0.76,0.527,11.848,12.5,0.514,0.519,1.0,0.196,106.14,103.0,85.83,104,0.52,
100,22200051,1610612757,Trail Blazers,POR,Portland,240:00,138.3,140.6,115.6,114.6,22.7,26.0,0.479,2.3,17.7,0.275,0.755,0.539,10.242,10.4,0.675,0.698,1.0,0.193,96.4,96.0,80.0,96,0.609,1610612743,Nuggets,DEN,Denver,240:00,115.6,114.6,138.3,140.6,-22.7,-26.0,0.622,3.5,21.0,0.245,0.725,0.461,8.407,8.3,0.56,0.566,1.0,0.2,96.4,96.0,80.0,96,0.391,
101,22200051,1610612743,Nuggets,DEN,Denver,240:00,115.6,114.6,138.3,140.6,-22.7,-26.0,0.622,3.5,21.0,0.245,0.725,0.461,8.407,8.3,0.56,0.566,1.0,0.2,96.4,96.0,80.0,96,0.391,1610612757,Trail Blazers,POR,Portland,240:00,138.3,140.6,115.6,114.6,22.7,26.0,0.479,2.3,17.7,0.275,0.755,0.539,10.242,10.4,0.675,0.698,1.0,0.193,96.4,96.0,80.0,96,0.609,
102,22200052,1610612764,Wizards,WAS,Washington,240:00,120.7,121.2,98.0,100.0,22.7,21.2,0.591,2.17,19.3,0.256,0.75,0.535,12.068,12.1,0.576,0.622,1.0,0.197,100.22,99.0,82.5,99,0.684,1610612765,Pistons,DET,Detroit,240:00,98.0,100.0,120.7,121.2,-22.7,-21.2,0.333,0.92,9.7,0.25,0.744,0.465,12.871,13.1,0.455,0.5,1.0,0.196,100.22,99.0,82.5,99,0.316,
103,22200052,1610612765,Pistons,DET,Detroit,240:00,98.0,100.0,120.7,121.2,-22.7,-21.2,0.333,0.92,9.7,0.25,0.744,0.465,12.871,13.1,0.455,0.5,1.0,0.196,100.22,99.0,82.5,99,0.316,1610612764,Wizards,WAS,Washington,240:00,120.7,121.2,98.0,100.0,22.7,21.2,0.591,2.17,19.3,0.256,0.75,0.535,12.068,12.1,0.576,0.622,1.0,0.197,100.22,99.0,82.5,99,0.684,
104,22200053,1610612740,Pelicans,NOP,New Orleans,240:00,120.3,120.2,118.6,119.4,1.7,0.9,0.568,1.79,20.3,0.176,0.69,0.461,14.906,14.9,0.658,0.673,1.0,0.198,93.74,93.5,77.92,94,0.509,1610612742,Mavericks,DAL,Dallas,240:00,118.6,119.4,120.3,120.2,-1.7,-0.9,0.439,1.5,14.7,0.31,0.824,0.539,12.826,12.9,0.573,0.6,1.0,0.199,93.74,93.5,77.92,93,0.491,
105,22200053,1610612742,Mavericks,DAL,Dallas,240:00,118.6,119.4,120.3,120.2,-1.7,-0.9,0.439,1.5,14.7,0.31,0.824,0.539,12.826,12.9,0.573,0.6,1.0,0.199,93.74,93.5,77.92,93,0.491,1610612740,Pelicans,NOP,New Orleans,240:00,120.3,120.2,118.6,119.4,1.7,0.9,0.568,1.79,20.3,0.176,0.69,0.461,14.906,14.9,0.658,0.673,1.0,0.198,93.74,93.5,77.92,94,0.509,
106,22200054,1610612760,Thunder,OKC,Oklahoma City,240:00,101.9,103.8,91.3,91.3,10.6,12.6,0.452,3.17,13.0,0.366,0.82,0.554,5.66,5.8,0.4,0.446,1.0,0.198,104.46,103.5,86.25,104,0.552,1610612746,Clippers,LAC,LA,240:00,91.3,91.3,101.9,103.8,-10.6,-12.6,0.6,1.11,16.0,0.18,0.634,0.446,18.461,18.4,0.482,0.517,1.0,0.2,104.46,103.5,86.25,103,0.448,
107,22200054,1610612746,Clippers,LAC,LA,240:00,91.3,91.3,101.9,103.8,-10.6,-12.6,0.6,1.11,16.0,0.18,0.634,0.446,18.461,18.4,0.482,0.517,1.0,0.2,104.46,103.5,86.25,103,0.448,1610612760,Thunder,OKC,Oklahoma City,240:00,101.9,103.8,91.3,91.3,10.6,12.6,0.452,3.17,13.0,0.366,0.82,0.554,5.66,5.8,0.4,0.446,1.0,0.198,104.46,103.5,86.25,104,0.552,
108,22200055,1610612756,Suns,PHX,Phoenix,240:00,125.3,128.8,100.5,101.9,24.8,26.9,0.66,2.21,20.4,0.38,0.75,0.569,13.089,13.5,0.576,0.626,1.0,0.197,105.72,103.5,86.25,104,0.621,1610612744,Warriors,GSW,Golden State,240:00,100.5,101.9,125.3,128.8,-24.8,-26.9,0.683,1.75,19.7,0.25,0.62,0.431,15.314,15.5,0.505,0.533,1.0,0.194,105.72,103.5,86.25,103,0.379,
109,22200055,1610612744,Warriors,GSW,Golden State,240:00,100.5,101.9,125.3,128.8,-24.8,-26.9,0.683,1.75,19.7,0.25,0.62,0.431,15.314,15.5,0.505,0.533,1.0,0.194,105.72,103.5,86.25,103,0.379,1610612756,Suns,PHX,Phoenix,240:00,125.3,128.8,100.5,101.9,24.8,26.9,0.66,2.21,20.4,0.38,0.75,0.569,13.089,13.5,0.576,0.626,1.0,0.197,105.72,103.5,86.25,104,0.621,
110,22200056,1610612753,Magic,ORL,Orlando,240:00,94.6,94.8,101.8,107.3,-7.2,-12.4,0.543,1.12,15.1,0.25,0.661,0.471,17.483,17.5,0.469,0.51,1.0,0.198,99.22,96.5,80.42,97,0.44,1610612739,Cavaliers,CLE,Cleveland,240:00,101.8,107.3,94.6,94.8,7.2,12.4,0.694,1.92,18.1,0.339,0.75,0.529,12.846,13.5,0.471,0.514,1.0,0.2,99.22,96.5,80.42,96,0.56,
111,22200056,1610612739,Cavaliers,CLE,Cleveland,240:00,101.8,107.3,94.6,94.8,7.2,12.4,0.694,1.92,18.1,0.339,0.75,0.529,12.846,13.5,0.471,0.514,1.0,0.2,99.22,96.5,80.42,96,0.56,1610612753,Magic,ORL,Orlando,240:00,94.6,94.8,101.8,107.3,-7.2,-12.4,0.543,1.12,15.1,0.25,0.661,0.471,17.483,17.5,0.469,0.51,1.0,0.198,99.22,96.5,80.42,97,0.44,
