,GAME_ID,TEAM_ID_A,TEAM_NAME_A,TEAM_ABBREVIATION_A,TEAM_CITY_A,MIN_A,PTS_OFF_TOV_A,PTS_2ND_CHANCE_A,PTS_FB_A,PTS_PAINT_A,OPP_PTS_OFF_TOV_A,OPP_PTS_2ND_CHANCE_A,OPP_PTS_FB_A,OPP_PTS_PAINT_A,BLK_A,BLKA_A,PF_A,PFD_A,TEAM_ID_B,TEAM_NAME_B,TEAM_ABBREVIATION_B,TEAM_CITY_B,MIN_B,PTS_OFF_TOV_B,PTS_2ND_CHANCE_B,PTS_FB_B,PTS_PAINT_B,OPP_PTS_OFF_TOV_B,OPP_PTS_2ND_CHANCE_B,OPP_PTS_FB_B,OPP_PTS_PAINT_B,BLK_B,BLKA_B,PF_B,PFD_B,Unnamed: 0.1
712,22200357,1610612748,Heat,MIA,Miami,240:00,15.0,5.0,16.0,26.0,17.0,9.0,20.0,64.0,3,5,11,14,1610612763,Grizzlies,MEM,Memphis,240:00,17.0,9.0,20.0,64.0,15.0,5.0,16.0,26.0,5,3,14,11,474.0
713,22200357,1610612763,Grizzlies,MEM,Memphis,240:00,17.0,9.0,20.0,64.0,15.0,5.0,16.0,26.0,5,3,14,11,1610612748,Heat,MIA,Miami,240:00,15.0,5.0,16.0,26.0,17.0,9.0,20.0,64.0,3,5,11,14,475.0
714,22200358,1610612756,Suns,PHX,Phoenix,240:00,15.0,13.0,6.0,48.0,20.0,11.0,13.0,42.0,5,6,16,23,1610612742,Mavericks,DAL,Dallas,240:00,20.0,11.0,13.0,42.0,15.0,13.0,6.0,48.0,6,5,23,16,476.0
715,22200358,1610612742,Mavericks,DAL,Dallas,240:00,20.0,11.0,13.0,42.0,15.0,13.0,6.0,48.0,6,5,23,16,1610612756,Suns,PHX,Phoenix,240:00,15.0,13.0,6.0,48.0,20.0,11.0,13.0,42.0,5,6,16,23,477.0
716,22200359,1610612754,Pacers,IND,Indiana,240:00,17.0,16.0,14.0,54.0,14.0,18.0,14.0,46.0,8,6,18,19,1610612744,Warriors,GSW,Golden State,240:00,14.0,18.0,14.0,46.0,17.0,16.0,14.0,54.0,6,8,19,18,478.0
717,22200359,1610612744,Warriors,GSW,Golden State,240:00,14.0,18.0,14.0,46.0,17.0,16.0,14.0,54.0,6,8,19,18,1610612754,Pacers,IND,Indiana,240:00,17.0,16.0,14.0,54.0,14.0,18.0,14.0,46.0,8,6,18,19,479.0
718,22200360,1610612747,Lakers,LAL,Los Angeles,240:00,4.0,23.0,14.0,52.0,18.0,15.0,19.0,70.0,6,3,13,20,1610612739,Cavaliers,CLE,Cleveland,240:00,18.0,15.0,19.0,70.0,4.0,23.0,14.0,52.0,3,6,20,13,480.0
719,22200360,1610612739,Cavaliers,CLE,Cleveland,240:00,18.0,15.0,19.0,70.0,4.0,23.0,14.0,52.0,3,6,20,13,1610612747,Lakers,LAL,Los Angeles,240:00,4.0,23.0,14.0,52.0,18.0,15.0,19.0,70.0,6,3,13,20,481.0
720,22200361,1610612748,Heat,MIA,Miami,240:00,10.0,11.0,13.0,42.0,15.0,6.0,15.0,40.0,2,1,20,19,1610612765,Pistons,DET,Detroit,240:00,15.0,6.0,15.0,40.0,10.0,11.0,13.0,42.0,1,2,19,20,482.0
721,22200361,1610612765,Pistons,DET,Detroit,240:00,15.0,6.0,15.0,40.0,10.0,11.0,13.0,42.0,1,2,19,20,1610612748,Heat,MIA,Miami,240:00,10.0,11.0,13.0,42.0,15.0,6.0,15.0,40.0,2,1,20,19,483.0
722,22200362,1610612743,Nuggets,DEN,Denver,240:00,16.0,12.0,14.0,50.0,23.0,7.0,19.0,38.0,4,4,28,32,1610612742,Mavericks,DAL,Dallas,240:00,23.0,7.0,19.0,38.0,16.0,12.0,14.0,50.0,4,4,32,28,484.0
723,22200362,1610612742,Mavericks,DAL,Dallas,240:00,23.0,7.0,19.0,38.0,16.0,12.0,14.0,50.0,4,4,32,28,1610612743,Nuggets,DEN,Denver,240:00,16.0,12.0,14.0,50.0,23.0,7.0,19.0,38.0,4,4,28,32,485.0
724,22200363,1610612753,Magic,ORL,Orlando,265:00,29.0,19.0,12.0,54.0,16.0,15.0,10.0,40.0,5,9,21,19,1610612746,Clippers,LAC,LA,265:00,16.0,15.0,10.0,40.0,29.0,19.0,12.0,54.0,9,5,19,21,486.0
725,22200363,1610612746,Clippers,LAC,LA,265:00,16.0,15.0,10.0,40.0,29.0,19.0,12.0,54.0,9,5,19,21,1610612753,Magic,ORL,Orlando,265:00,29.0,19.0,12.0,54.0,16.0,15.0,10.0,40.0,5,9,21,19,487.0
726,22200364,1610612766,Hornets,CHA,Charlotte,240:00,21.0,8.0,15.0,66.0,11.0,8.0,11.0,46.0,3,8,18,20,1610612751,Nets,BKN,Brooklyn,240:00,11.0,8.0,11.0,46.0,21.0,8.0,15.0,66.0,8,3,20,18,488.0
727,22200364,1610612751,Nets,BKN,Brooklyn,240:00,11.0,8.0,11.0,46.0,21.0,8.0,15.0,66.0,8,3,20,18,1610612766,Hornets,CHA,Charlotte,240:00,21.0,8.0,15.0,66.0,11.0,8.0,11.0,46.0,3,8,18,20,489.0
728,22200365,1610612752,Knicks,NYK,New York,240:00,15.0,20.0,7.0,36.0,14.0,12.0,5.0,46.0,2,6,23,17,1610612737,Hawks,ATL,Atlanta,240:00,14.0,12.0,5.0,46.0,15.0,20.0,7.0,36.0,6,2,17,23,490.0
729,22200365,1610612737,Hawks,ATL,Atlanta,240:00,14.0,12.0,5.0,46.0,15.0,20.0,7.0,36.0,6,2,17,23,1610612752,Knicks,NYK,New York,240:00,15.0,20.0,7.0,36.0,14.0,12.0,5.0,46.0,2,6,23,17,491.0
730,22200366,1610612761,Raptors,TOR,Toronto,240:00,22.0,24.0,28.0,58.0,13.0,17.0,23.0,52.0,5,3,22,17,1610612747,Lakers,LAL,Los Angeles,240:00,13.0,17.0,23.0,52.0,22.0,24.0,28.0,58.0,3,5,17,22,492.0
731,22200366,1610612747,Lakers,LAL,Los Angeles,240:00,13.0,17.0,23.0,52.0,22.0,24.0,28.0,58.0,3,5,17,22,1610612761,Raptors,TOR,Toronto,240:00,22.0,24.0,28.0,58.0,13.0,17.0,23.0,52.0,5,3,22,17,493.0
732,22200367,1610612764,Wizards,WAS,Washington,240:00,28.0,7.0,14.0,60.0,15.0,6.0,13.0,52.0,6,4,16,20,1610612741,Bulls,CHI,Chicago,240:00,15.0,6.0,13.0,52.0,28.0,7.0,14.0,60.0,4,6,20,16,494.0
733,22200367,1610612741,Bulls,CHI,Chicago,240:00,15.0,6.0,13.0,52.0,28.0,7.0,14.0,60.0,4,6,20,16,1610612764,Wizards,WAS,Washington,240:00,28.0,7.0,14.0,60.0,15.0,6.0,13.0,52.0,6,4,16,20,495.0
734,22200368,1610612760,Thunder,OKC,Oklahoma City,240:00,23.0,18.0,9.0,38.0,21.0,12.0,18.0,62.0,3,9,16,19,1610612763,Grizzlies,MEM,Memphis,240:00,21.0,12.0,18.0,62.0,23.0,18.0,9.0,38.0,9,3,19,16,496.0
735,22200368,1610612763,Grizzlies,MEM,Memphis,240:00,21.0,12.0,18.0,62.0,23.0,18.0,9.0,38.0,9,3,19,16,1610612760,Thunder,OKC,Oklahoma City,240:00,23.0,18.0,9.0,38.0,21.0,12.0,18.0,62.0,3,9,16,19,497.0
736,22200369,1610612758,Kings,SAC,Sacramento,240:00,4.0,11.0,7.0,48.0,8.0,25.0,11.0,56.0,4,2,17,15,1610612749,Bucks,MIL,Milwaukee,240:00,8.0,25.0,11.0,56.0,4.0,11.0,7.0,48.0,2,4,15,17,498.0
737,22200369,1610612749,Bucks,MIL,Milwaukee,240:00,8.0,25.0,11.0,56.0,4.0,11.0,7.0,48.0,2,4,15,17,1610612758,Kings,SAC,Sacramento,240:00,4.0,11.0,7.0,48.0,8.0,25.0,11.0,56.0,4,2,17,15,499.0
738,22200370,1610612750,Timberwolves,MIN,Minnesota,240:00,16.0,13.0,15.0,64.0,18.0,9.0,24.0,36.0,2,4,21,17,1610612754,Pacers,IND,Indiana,240:00,18.0,9.0,24.0,36.0,16.0,13.0,15.0,64.0,4,2,17,21,500.0
739,22200370,1610612754,Pacers,IND,Indiana,240:00,18.0,9.0,24.0,36.0,16.0,13.0,15.0,64.0,4,2,17,21,1610612750,Timberwolves,MIN,Minnesota,240:00,16.0,13.0,15.0,64.0,18.0,9.0,24.0,36.0,2,4,21,17,501.0
740,22200371,1610612740,Pelicans,NOP,New Orleans,240:00,17.0,16.0,9.0,62.0,14.0,14.0,6.0,28.0,9,1,21,23,1610612765,Pistons,DET,Detroit,240:00,14.0,14.0,6.0,28.0,17.0,16.0,9.0,62.0,1,9,23,21,502.0
741,22200371,1610612765,Pistons,DET,Detroit,240:00,14.0,14.0,6.0,28.0,17.0,16.0,9.0,62.0,1,9,23,21,1610612740,Pelicans,NOP,New Orleans,240:00,17.0,16.0,9.0,62.0,14.0,14.0,6.0,28.0,9,1,21,23,503.0
742,22200372,1610612762,Jazz,UTA,Utah,240:00,11.0,14.0,4.0,60.0,20.0,14.0,8.0,50.0,7,5,17,18,1610612744,Warriors,GSW,Golden State,240:00,20.0,14.0,8.0,50.0,11.0,14.0,4.0,60.0,5,7,18,17,504.0
743,22200372,1610612744,Warriors,GSW,Golden State,240:00,20.0,14.0,8.0,50.0,11.0,14.0,4.0,60.0,5,7,18,17,1610612762,Jazz,UTA,Utah,240:00,11.0,14.0,4.0,60.0,20.0,14.0,8.0,50.0,7,5,17,18,505.0
744,22200373,1610612756,Suns,PHX,Phoenix,240:00,17.0,16.0,4.0,44.0,20.0,21.0,10.0,54.0,4,3,17,20,1610612738,Celtics,BOS,Boston,240:00,20.0,21.0,10.0,54.0,17.0,16.0,4.0,44.0,3,4,20,17,506.0
745,22200373,1610612738,Celtics,BOS,Boston,240:00,20.0,21.0,10.0,54.0,17.0,16.0,4.0,44.0,3,4,20,17,1610612756,Suns,PHX,Phoenix,240:00,17.0,16.0,4.0,44.0,20.0,21.0,10.0,54.0,4,3,17,20,507.0
746,22200374,1610612748,Heat,MIA,Miami,240:00,22.0,10.0,14.0,58.0,6.0,6.0,6.0,32.0,1,3,20,16,1610612746,Clippers,LAC,LA,240:00,6.0,6.0,6.0,32.0,22.0,10.0,14.0,58.0,3,1,16,20,508.0
747,22200374,1610612746,Clippers,LAC,LA,240:00,6.0,6.0,6.0,32.0,22.0,10.0,14.0,58.0,3,1,16,20,1610612748,Heat,MIA,Miami,240:00,22.0,10.0,14.0,58.0,6.0,6.0,6.0,32.0,1,3,20,16,509.0
748,22200375,1610612759,Spurs,SAS,San Antonio,240:00,11.0,12.0,21.0,60.0,17.0,16.0,4.0,62.0,7,4,19,19,1610612745,Rockets,HOU,Houston,240:00,17.0,16.0,4.0,62.0,11.0,12.0,21.0,60.0,4,7,19,19,510.0
749,22200375,1610612745,Rockets,HOU,Houston,240:00,17.0,16.0,4.0,62.0,11.0,12.0,21.0,60.0,4,7,19,19,1610612759,Spurs,SAS,San Antonio,240:00,11.0,12.0,21.0,60.0,17.0,16.0,4.0,62.0,7,4,19,19,511.0
750,22200376,1610612757,Trail Blazers,POR,Portland,240:00,21.0,9.0,15.0,46.0,12.0,22.0,6.0,64.0,3,5,20,16,1610612743,Nuggets,DEN,Denver,240:00,12.0,22.0,6.0,64.0,21.0,9.0,15.0,46.0,5,3,16,20,512.0
751,22200376,1610612743,Nuggets,DEN,Denver,240:00,12.0,22.0,6.0,64.0,21.0,9.0,15.0,46.0,5,3,16,20,1610612757,Trail Blazers,POR,Portland,240:00,21.0,9.0,15.0,46.0,12.0,22.0,6.0,64.0,3,5,20,16,513.0
752,22200377,1610612752,Knicks,NYK,New York,240:00,22.0,28.0,13.0,54.0,15.0,12.0,18.0,54.0,7,6,21,26,1610612766,Hornets,CHA,Charlotte,240:00,15.0,12.0,18.0,54.0,22.0,28.0,13.0,54.0,6,7,26,21,514.0
753,22200377,1610612766,Hornets,CHA,Charlotte,240:00,15.0,12.0,18.0,54.0,22.0,28.0,13.0,54.0,6,7,26,21,1610612752,Knicks,NYK,New York,240:00,22.0,28.0,13.0,54.0,15.0,12.0,18.0,54.0,7,6,21,26,515.0
754,22200378,1610612764,Wizards,WAS,Washington,240:00,17.0,15.0,16.0,52.0,18.0,14.0,11.0,40.0,3,2,19,21,1610612754,Pacers,IND,Indiana,240:00,18.0,14.0,11.0,40.0,17.0,15.0,16.0,52.0,2,3,21,19,516.0
755,22200378,1610612754,Pacers,IND,Indiana,240:00,18.0,14.0,11.0,40.0,17.0,15.0,16.0,52.0,2,3,21,19,1610612764,Wizards,WAS,Washington,240:00,17.0,15.0,16.0,52.0,18.0,14.0,11.0,40.0,3,2,19,21,517.0
756,22200379,1610612761,Raptors,TOR,Toronto,240:00,20.0,11.0,26.0,40.0,8.0,7.0,11.0,50.0,5,4,17,27,1610612753,Magic,ORL,Orlando,240:00,8.0,7.0,11.0,50.0,20.0,11.0,26.0,40.0,4,5,27,17,518.0
757,22200379,1610612753,Magic,ORL,Orlando,240:00,8.0,7.0,11.0,50.0,20.0,11.0,26.0,40.0,4,5,27,17,1610612761,Raptors,TOR,Toronto,240:00,20.0,11.0,26.0,40.0,8.0,7.0,11.0,50.0,5,4,17,27,519.0
758,22200380,1610612751,Nets,BKN,Brooklyn,240:00,19.0,15.0,19.0,48.0,29.0,12.0,21.0,62.0,5,4,18,18,1610612737,Hawks,ATL,Atlanta,240:00,29.0,12.0,21.0,62.0,19.0,15.0,19.0,48.0,4,5,18,18,520.0
759,22200380,1610612737,Hawks,ATL,Atlanta,240:00,29.0,12.0,21.0,62.0,19.0,15.0,19.0,48.0,4,5,18,18,1610612751,Nets,BKN,Brooklyn,240:00,19.0,15.0,19.0,48.0,29.0,12.0,21.0,62.0,5,4,18,18,521.0
760,22200381,1610612758,Kings,SAC,Sacramento,240:00,24.0,9.0,16.0,32.0,17.0,13.0,7.0,44.0,5,4,22,23,1610612739,Cavaliers,CLE,Cleveland,240:00,17.0,13.0,7.0,44.0,24.0,9.0,16.0,32.0,4,5,23,22,522.0
761,22200381,1610612739,Cavaliers,CLE,Cleveland,240:00,17.0,13.0,7.0,44.0,24.0,9.0,16.0,32.0,4,5,23,22,1610612758,Kings,SAC,Sacramento,240:00,24.0,9.0,16.0,32.0,17.0,13.0,7.0,44.0,5,4,22,23,523.0
762,22200382,1610612755,76ers,PHI,Philadelphia,265:00,23.0,8.0,16.0,46.0,31.0,11.0,32.0,54.0,2,4,30,23,1610612747,Lakers,LAL,Los Angeles,265:00,31.0,11.0,32.0,54.0,23.0,8.0,16.0,46.0,4,2,23,30,524.0
763,22200382,1610612747,Lakers,LAL,Los Angeles,265:00,31.0,11.0,32.0,54.0,23.0,8.0,16.0,46.0,4,2,23,30,1610612755,76ers,PHI,Philadelphia,265:00,23.0,8.0,16.0,46.0,31.0,11.0,32.0,54.0,2,4,30,23,525.0
764,22200383,1610612763,Grizzlies,MEM,Memphis,240:00,25.0,19.0,13.0,68.0,12.0,19.0,9.0,40.0,8,7,19,29,1610612765,Pistons,DET,Detroit,240:00,12.0,19.0,9.0,40.0,25.0,19.0,13.0,68.0,7,8,29,19,526.0
765,22200383,1610612765,Pistons,DET,Detroit,240:00,12.0,19.0,9.0,40.0,25.0,19.0,13.0,68.0,7,8,29,19,1610612763,Grizzlies,MEM,Memphis,240:00,25.0,19.0,13.0,68.0,12.0,19.0,9.0,40.0,8,7,19,29,527.0
766,22200384,1610612756,Suns,PHX,Phoenix,240:00,10.0,9.0,14.0,38.0,23.0,23.0,18.0,72.0,3,1,25,15,1610612740,Pelicans,NOP,New Orleans,240:00,23.0,23.0,18.0,72.0,10.0,9.0,14.0,38.0,1,3,15,25,528.0
767,22200384,1610612740,Pelicans,NOP,New Orleans,240:00,23.0,23.0,18.0,72.0,10.0,9.0,14.0,38.0,1,3,15,25,1610612756,Suns,PHX,Phoenix,240:00,10.0,9.0,14.0,38.0,23.0,23.0,18.0,72.0,3,1,25,15,529.0
768,22200385,1610612762,Jazz,UTA,Utah,240:00,23.0,9.0,7.0,42.0,17.0,3.0,11.0,54.0,0,3,20,21,1610612750,Timberwolves,MIN,Minnesota,240:00,17.0,3.0,11.0,54.0,23.0,9.0,7.0,42.0,3,0,21,20,530.0
769,22200385,1610612750,Timberwolves,MIN,Minnesota,240:00,17.0,3.0,11.0,54.0,23.0,9.0,7.0,42.0,3,0,21,20,1610612762,Jazz,UTA,Utah,240:00,23.0,9.0,7.0,42.0,17.0,3.0,11.0,54.0,0,3,20,21,531.0
770,22200386,1610612749,Bucks,MIL,Milwaukee,240:00,9.0,14.0,14.0,44.0,14.0,16.0,13.0,48.0,4,6,21,21,1610612742,Mavericks,DAL,Dallas,240:00,14.0,16.0,13.0,48.0,9.0,14.0,14.0,44.0,6,4,21,21,532.0
771,22200386,1610612742,Mavericks,DAL,Dallas,240:00,14.0,16.0,13.0,48.0,9.0,14.0,14.0,44.0,6,4,21,21,1610612749,Bucks,MIL,Milwaukee,240:00,9.0,14.0,14.0,44.0,14.0,16.0,13.0,48.0,4,6,21,21,533.0
772,22200387,1610612759,Spurs,SAS,San Antonio,240:00,17.0,17.0,11.0,54.0,12.0,7.0,17.0,50.0,4,3,21,22,1610612748,Heat,MIA,Miami,240:00,12.0,7.0,17.0,50.0,17.0,17.0,11.0,54.0,3,4,22,21,534.0
773,22200387,1610612748,Heat,MIA,Miami,240:00,12.0,7.0,17.0,50.0,17.0,17.0,11.0,54.0,3,4,22,21,1610612759,Spurs,SAS,San Antonio,240:00,17.0,17.0,11.0,54.0,12.0,7.0,17.0,50.0,4,3,21,22,535.0
774,22200388,1610612754,Pacers,IND,Indiana,240:00,26.0,12.0,17.0,42.0,26.0,37.0,25.0,72.0,3,3,27,24,1610612751,Nets,BKN,Brooklyn,240:00,26.0,37.0,25.0,72.0,26.0,12.0,17.0,42.0,3,3,24,27,536.0
775,22200388,1610612751,Nets,BKN,Brooklyn,240:00,26.0,37.0,25.0,72.0,26.0,12.0,17.0,42.0,3,3,24,27,1610612754,Pacers,IND,Indiana,240:00,26.0,12.0,17.0,42.0,26.0,37.0,25.0,72.0,3,3,27,24,537.0
776,22200389,1610612764,Wizards,WAS,Washington,240:00,14.0,7.0,20.0,32.0,20.0,9.0,18.0,32.0,3,7,15,16,1610612746,Clippers,LAC,LA,240:00,20.0,9.0,18.0,32.0,14.0,7.0,20.0,32.0,7,3,16,15,538.0
777,22200389,1610612746,Clippers,LAC,LA,240:00,20.0,9.0,18.0,32.0,14.0,7.0,20.0,32.0,7,3,16,15,1610612764,Wizards,WAS,Washington,240:00,14.0,7.0,20.0,32.0,20.0,9.0,18.0,32.0,3,7,15,16,539.0
778,22200390,1610612760,Thunder,OKC,Oklahoma City,240:00,18.0,4.0,14.0,54.0,17.0,9.0,8.0,54.0,6,4,26,14,1610612739,Cavaliers,CLE,Cleveland,240:00,17.0,9.0,8.0,54.0,18.0,4.0,14.0,54.0,4,6,14,26,540.0
779,22200390,1610612739,Cavaliers,CLE,Cleveland,240:00,17.0,9.0,8.0,54.0,18.0,4.0,14.0,54.0,4,6,14,26,1610612760,Thunder,OKC,Oklahoma City,240:00,18.0,4.0,14.0,54.0,17.0,9.0,8.0,54.0,6,4,26,14,541.0
780,22200391,1610612742,Mavericks,DAL,Dallas,240:00,9.0,9.0,10.0,54.0,14.0,8.0,27.0,50.0,4,5,17,17,1610612741,Bulls,CHI,Chicago,240:00,14.0,8.0,27.0,50.0,9.0,9.0,10.0,54.0,5,4,17,17,542.0
781,22200391,1610612741,Bulls,CHI,Chicago,240:00,14.0,8.0,27.0,50.0,9.0,9.0,10.0,54.0,5,4,17,17,1610612742,Mavericks,DAL,Dallas,240:00,9.0,9.0,10.0,54.0,14.0,8.0,27.0,50.0,4,5,17,17,543.0
782,22200392,1610612744,Warriors,GSW,Golden State,240:00,3.0,21.0,19.0,46.0,20.0,7.0,11.0,38.0,6,6,20,14,1610612738,Celtics,BOS,Boston,240:00,20.0,7.0,11.0,38.0,3.0,21.0,19.0,46.0,6,6,14,20,544.0
783,22200392,1610612738,Celtics,BOS,Boston,240:00,20.0,7.0,11.0,38.0,3.0,21.0,19.0,46.0,6,6,14,20,1610612744,Warriors,GSW,Golden State,240:00,3.0,21.0,19.0,46.0,20.0,7.0,11.0,38.0,6,6,20,14,545.0
784,22200393,1610612762,Jazz,UTA,Utah,240:00,12.0,5.0,15.0,44.0,21.0,8.0,17.0,66.0,6,8,20,17,1610612743,Nuggets,DEN,Denver,240:00,21.0,8.0,17.0,66.0,12.0,5.0,15.0,44.0,8,6,17,20,546.0
785,22200393,1610612743,Nuggets,DEN,Denver,240:00,21.0,8.0,17.0,66.0,12.0,5.0,15.0,44.0,8,6,17,20,1610612762,Jazz,UTA,Utah,240:00,12.0,5.0,15.0,44.0,21.0,8.0,17.0,66.0,6,8,20,17,547.0
786,22200394,1610612757,Trail Blazers,POR,Portland,240:00,18.0,22.0,11.0,46.0,14.0,4.0,10.0,56.0,4,4,24,21,1610612750,Timberwolves,MIN,Minnesota,240:00,14.0,4.0,10.0,56.0,18.0,22.0,11.0,46.0,4,4,21,24,548.0
787,22200394,1610612750,Timberwolves,MIN,Minnesota,240:00,14.0,4.0,10.0,56.0,18.0,22.0,11.0,46.0,4,4,21,24,1610612757,Trail Blazers,POR,Portland,240:00,18.0,22.0,11.0,46.0,14.0,4.0,10.0,56.0,4,4,24,21,549.0
788,22200395,1610612756,Suns,PHX,Phoenix,265:00,25.0,21.0,11.0,64.0,27.0,7.0,19.0,70.0,5,3,24,26,1610612740,Pelicans,NOP,New Orleans,265:00,27.0,7.0,19.0,70.0,25.0,21.0,11.0,64.0,3,5,26,24,550.0
789,22200395,1610612740,Pelicans,NOP,New Orleans,265:00,27.0,7.0,19.0,70.0,25.0,21.0,11.0,64.0,3,5,26,24,1610612756,Suns,PHX,Phoenix,265:00,25.0,21.0,11.0,64.0,27.0,7.0,19.0,70.0,5,3,24,26,551.0
790,22200396,1610612747,Lakers,LAL,Los Angeles,240:00,13.0,6.0,13.0,52.0,12.0,10.0,13.0,40.0,4,3,14,19,1610612765,Pistons,DET,Detroit,240:00,12.0,10.0,13.0,40.0,13.0,6.0,13.0,52.0,3,4,19,14,552.0
791,22200396,1610612765,Pistons,DET,Detroit,240:00,12.0,10.0,13.0,40.0,13.0,6.0,13.0,52.0,3,4,19,14,1610612747,Lakers,LAL,Los Angeles,240:00,13.0,6.0,13.0,52.0,12.0,10.0,13.0,40.0,4,3,14,19,553.0
792,22200397,1610612758,Kings,SAC,Sacramento,240:00,23.0,20.0,6.0,46.0,19.0,15.0,8.0,58.0,0,4,21,22,1610612752,Knicks,NYK,New York,240:00,19.0,15.0,8.0,58.0,23.0,20.0,6.0,46.0,4,0,22,21,554.0
793,22200397,1610612752,Knicks,NYK,New York,240:00,19.0,15.0,8.0,58.0,23.0,20.0,6.0,46.0,4,0,22,21,1610612758,Kings,SAC,Sacramento,240:00,23.0,20.0,6.0,46.0,19.0,15.0,8.0,58.0,0,4,21,22,555.0
794,22200398,1610612761,Raptors,TOR,Toronto,240:00,25.0,15.0,8.0,38.0,9.0,18.0,14.0,34.0,7,7,25,28,1610612753,Magic,ORL,Orlando,240:00,9.0,18.0,14.0,34.0,25.0,15.0,8.0,38.0,7,7,28,25,556.0
795,22200398,1610612753,Magic,ORL,Orlando,240:00,9.0,18.0,14.0,34.0,25.0,15.0,8.0,38.0,7,7,28,25,1610612761,Raptors,TOR,Toronto,240:00,25.0,15.0,8.0,38.0,9.0,18.0,14.0,34.0,7,7,25,28,557.0
796,22200399,1610612755,76ers,PHI,Philadelphia,240:00,19.0,5.0,19.0,56.0,18.0,27.0,22.0,50.0,6,3,24,24,1610612766,Hornets,CHA,Charlotte,240:00,18.0,27.0,22.0,50.0,19.0,5.0,19.0,56.0,3,6,24,24,558.0
797,22200399,1610612766,Hornets,CHA,Charlotte,240:00,18.0,27.0,22.0,50.0,19.0,5.0,19.0,56.0,3,6,24,24,1610612755,76ers,PHI,Philadelphia,240:00,19.0,5.0,19.0,56.0,18.0,27.0,22.0,50.0,6,3,24,24,559.0
798,22200400,1610612741,Bulls,CHI,Chicago,265:00,17.0,11.0,14.0,64.0,23.0,16.0,6.0,56.0,6,6,21,22,1610612737,Hawks,ATL,Atlanta,265:00,23.0,16.0,6.0,56.0,17.0,11.0,14.0,64.0,6,6,22,21,560.0
799,22200400,1610612737,Hawks,ATL,Atlanta,265:00,23.0,16.0,6.0,56.0,17.0,11.0,14.0,64.0,6,6,22,21,1610612741,Bulls,CHI,Chicago,265:00,17.0,11.0,14.0,64.0,23.0,16.0,6.0,56.0,6,6,21,22,561.0
800,22200401,1610612749,Bucks,MIL,Milwaukee,240:00,12.0,12.0,14.0,36.0,18.0,12.0,16.0,56.0,6,8,12,17,1610612745,Rockets,HOU,Houston,240:00,18.0,12.0,16.0,56.0,12.0,12.0,14.0,36.0,8,6,17,12,562.0
801,22200401,1610612745,Rockets,HOU,Houston,240:00,18.0,12.0,16.0,56.0,12.0,12.0,14.0,36.0,8,6,17,12,1610612749,Bucks,MIL,Milwaukee,240:00,12.0,12.0,14.0,36.0,18.0,12.0,16.0,56.0,6,8,12,17,563.0
802,22200402,1610612748,Heat,MIA,Miami,240:00,19.0,8.0,6.0,38.0,10.0,14.0,12.0,28.0,2,11,17,18,1610612754,Pacers,IND,Indiana,240:00,10.0,14.0,12.0,28.0,19.0,8.0,6.0,38.0,11,2,18,17,564.0
803,22200402,1610612754,Pacers,IND,Indiana,240:00,10.0,14.0,12.0,28.0,19.0,8.0,6.0,38.0,11,2,18,17,1610612748,Heat,MIA,Miami,240:00,19.0,8.0,6.0,38.0,10.0,14.0,12.0,28.0,2,11,17,18,565.0
804,22200403,1610612764,Wizards,WAS,Washington,240:00,10.0,6.0,10.0,40.0,21.0,10.0,20.0,48.0,2,7,16,20,1610612751,Nets,BKN,Brooklyn,240:00,21.0,10.0,20.0,48.0,10.0,6.0,10.0,40.0,7,2,20,16,566.0
805,22200403,1610612751,Nets,BKN,Brooklyn,240:00,21.0,10.0,20.0,48.0,10.0,6.0,10.0,40.0,7,2,20,16,1610612764,Wizards,WAS,Washington,240:00,10.0,6.0,10.0,40.0,21.0,10.0,20.0,48.0,2,7,16,20,567.0
806,22200404,1610612763,Grizzlies,MEM,Memphis,240:00,27.0,17.0,19.0,72.0,18.0,17.0,10.0,42.0,12,1,17,17,1610612737,Hawks,ATL,Atlanta,240:00,18.0,17.0,10.0,42.0,27.0,17.0,19.0,72.0,1,12,17,17,568.0
807,22200404,1610612737,Hawks,ATL,Atlanta,240:00,18.0,17.0,10.0,42.0,27.0,17.0,19.0,72.0,1,12,17,17,1610612763,Grizzlies,MEM,Memphis,240:00,27.0,17.0,19.0,72.0,18.0,17.0,10.0,42.0,12,1,17,17,569.0
808,22200405,1610612760,Thunder,OKC,Oklahoma City,240:00,20.0,13.0,17.0,52.0,14.0,24.0,9.0,32.0,1,3,22,19,1610612742,Mavericks,DAL,Dallas,240:00,14.0,24.0,9.0,32.0,20.0,13.0,17.0,52.0,3,1,19,22,570.0
809,22200405,1610612742,Mavericks,DAL,Dallas,240:00,14.0,24.0,9.0,32.0,20.0,13.0,17.0,52.0,3,1,19,22,1610612760,Thunder,OKC,Oklahoma City,240:00,20.0,13.0,17.0,52.0,14.0,24.0,9.0,32.0,1,3,22,19,571.0
810,22200406,1610612759,Spurs,SAS,San Antonio,240:00,18.0,21.0,6.0,52.0,21.0,14.0,10.0,58.0,2,7,19,13,1610612739,Cavaliers,CLE,Cleveland,240:00,21.0,14.0,10.0,58.0,18.0,21.0,6.0,52.0,7,2,13,19,572.0
